,TICKER,date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,market_cap,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,idio_vol,r2_1,r12_2,r12_7,r36_13,RET_lag_1_mon,52_week_high,Rel_to_high,SUV,TB3MS,T10Y2Y,BAA10Y
2035,LPX,2015-05-31,-173.12,0.508,170.503,-26.603,-26.603,-27.409,-27.0,1.314,-107.82,0.193,-0.048,0.009,-0.043,0.084,-0.062,0.004,0.007,-0.07,-0.043,0.262,-0.079,-0.03,-0.079,-0.048,-0.044,0.069,0.602,0.398,0.399,0.398,0.04,0.04,0.436,0.246,0.139,0.321,44.033,0.003,0.142,0.621,0.1,-0.138,-0.043,0.792,1.333,0.59,0.515,0.441,1.064,-2.062,-2.761,3.078,4.177,5.54,42.951,7.601,0.827,14.706,12.115,1.027,1.706,2.491,0.0,0.0,0.0,-0.029,2.158,-0.44,0.0,LOUISIANA PACIFIC CORP,11,1,2493,18.09,2652487.0,-0.020574,142451.0,17.89,18.48,18.4,-0.005829,-0.002778,-0.006318,2576938.59,2242233.0,28.279769765229574,47983489.83,0.02455146364494799,0.018873454226770444,-0.05177775877327227,0.002680936303583174,0.016002821971323102,0.00435,0.089767,0.06716500000000002,0.046204999999999996,0.00435,18.47,0.979426096372496,-0.005523523651373142,0.02,1.5885,2.691
2036,LPX,2015-06-30,-162.98,0.508,170.503,-25.044,-25.044,-25.803,-25.418,1.237,-101.5,0.193,-0.048,0.009,-0.043,0.084,-0.062,0.004,0.007,-0.07,-0.043,0.262,-0.079,-0.03,-0.079,-0.048,-0.044,0.069,0.602,0.398,0.399,0.398,0.04,0.04,0.436,0.246,0.139,0.321,44.033,0.003,0.142,0.621,0.1,-0.138,-0.043,0.792,1.333,0.59,0.515,0.441,1.064,-2.062,-2.761,3.078,4.177,5.54,42.951,7.601,0.827,14.706,12.115,1.027,1.706,2.491,0.0,0.0,0.0,-0.029,2.031,-0.44,0.0,LOUISIANA PACIFIC CORP,11,1,2493,17.03,1693461.0,0.015504,142451.0,16.83,17.115,16.94,0.002975,0.004032,0.002658,2425940.5300000003,2586910.16,17.27420483748071,28839640.830000002,0.03260569218016026,0.01642525444679943,0.003372393531641407,1.1373038132256802e-05,0.015616266830290774,-0.039519,-0.051490999999999995,-0.007205999999999977,0.044025999999999996,-0.039519,18.47,0.92203573362209,-0.36800831741150597,0.02,1.675,2.7618181818181817
2037,LPX,2015-07-31,-141.06,0.508,170.503,-21.676,-21.676,-22.333,-22.0,1.07,-87.855,0.193,-0.048,0.009,-0.043,0.084,-0.062,0.004,0.007,-0.07,-0.043,0.262,-0.079,-0.03,-0.079,-0.048,-0.044,0.069,0.602,0.398,0.399,0.398,0.04,0.04,0.436,0.246,0.139,0.321,44.033,0.003,0.142,0.621,0.1,-0.138,-0.043,0.792,1.333,0.59,0.515,0.441,1.064,-2.062,-2.761,3.078,4.177,5.54,42.951,7.601,0.827,14.706,12.115,1.027,1.706,2.491,0.0,0.0,0.0,-0.029,1.758,-0.44,0.0,LOUISIANA PACIFIC CORP,11,1,2493,14.74,2125310.0,0.008208,142451.0,14.58,14.8,14.65,-0.000764,0.002575,-0.002272,2099727.74,2404572.88,14.503505088188469,31327069.400000002,0.01997649823736779,0.015381810343115605,0.14090017539054905,0.019852859425087487,0.00982190928282174,0.012465,-0.086836,-0.06019799999999998,-0.09731300000000001,0.012465,18.47,0.7980508933405523,0.8752779828044203,0.03,1.656818181818182,2.877272727272727
2038,LPX,2015-08-31,-131.92,0.483,382.829,-19.571,-19.571,-20.296,-20.049,1.211,166.406,0.193,-0.06,0.004,-0.049,0.081,-0.07,-0.007,0.003,-0.09,-0.049,0.262,-0.1,-0.042,-0.1,-0.055,-0.05,0.068,0.594,0.406,0.407,0.406,0.04,0.04,0.424,0.251,0.137,0.327,96.18,0.003,0.142,0.624,0.046,0.014,-0.043,-37.792,1.349,0.611,0.523,0.449,1.095,-2.805,-3.112,2.993,4.061,5.418,42.184,7.61,0.833,15.104,12.116,1.037,1.745,2.545,0.0,0.0,0.0,-0.05,1.998,-0.44,0.0,LOUISIANA PACIFIC CORP,11,1,2493,16.44,2743281.0,0.004276,142674.0,16.14,16.74,16.17,-0.007265,0.001207,-0.008392,2345560.56,2099727.74,25.37485264637214,45099539.64,0.014976174268209708,0.024866078011705213,0.15646207800349013,0.02448038185317023,0.01871931160208854,0.015509,0.023170000000000017,0.004845000000000023,-0.017493000000000015,0.015509,18.47,0.8900920411478074,0.5526058732098181,0.07,1.4695238095238095,3.020952380952381
2039,LPX,2015-09-30,-114.27,0.483,382.829,-16.952,-16.952,-17.58,-17.366,1.049,164.972,0.193,-0.06,0.004,-0.049,0.081,-0.07,-0.007,0.003,-0.09,-0.049,0.262,-0.1,-0.042,-0.1,-0.055,-0.05,0.068,0.594,0.406,0.407,0.406,0.04,0.04,0.424,0.251,0.137,0.327,96.18,0.003,0.142,0.624,0.046,0.014,-0.043,-37.792,1.349,0.611,0.523,0.449,1.095,-2.805,-3.112,2.993,4.061,5.418,42.184,7.61,0.833,15.104,12.116,1.037,1.745,2.545,0.0,0.0,0.0,-0.05,1.73,-0.44,0.0,LOUISIANA PACIFIC CORP,11,1,2493,14.24,2747281.0,0.003524,142674.0,13.96,14.57,14.32,0.01943,0.014167,0.019076,2031677.76,2345560.56,17.255233861879056,39121281.44,0.036496350364963376,0.02075592241284144,-0.21775826938380888,0.04741866388503147,0.020405154306026536,-0.007692,-0.14420399999999997,-0.07172199999999998,-0.003199000000000009,-0.007692,18.47,0.7709799675148891,1.1810055641303139,0.02,1.4595238095238094,3.1680952380952383
2040,LPX,2015-10-31,-141.71,0.483,382.829,-21.024,-21.024,-21.802,-21.537,1.301,166.454,0.193,-0.06,0.004,-0.049,0.081,-0.07,-0.007,0.003,-0.09,-0.049,0.262,-0.1,-0.042,-0.1,-0.055,-0.05,0.068,0.594,0.406,0.407,0.406,0.04,0.04,0.424,0.251,0.137,0.327,96.18,0.003,0.142,0.624,0.046,0.014,-0.043,-37.792,1.349,0.611,0.523,0.449,1.095,-2.805,-3.112,2.993,4.061,5.418,42.184,7.61,0.833,15.104,12.116,1.037,1.745,2.545,0.0,0.0,0.0,-0.05,2.146,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2493,17.66,1784959.0,0.007416,142674.0,17.51,17.99,17.51,-0.004004,-0.001223,-0.00481,2519622.84,2047371.9,19.999158921737667,31522375.94,0.027550130775937196,0.025684705996288696,-0.021857335975220788,0.0004777431359336809,0.016013515026196752,-0.019026,0.049748000000000014,0.04621100000000003,0.02486899999999999,-0.019026,18.47,0.9561451001624256,-0.24559354099510794,0.02,1.4252380952380952,3.2714285714285714
2041,LPX,2015-11-30,-131.17,0.559,335.249,-20.909,-20.909,-21.647,-21.149,1.396,-109.98,0.193,-0.065,0.005,-0.049,0.088,-0.075,-0.011,0.004,-0.098,-0.049,0.262,-0.11,-0.045,-0.11,-0.055,-0.05,0.072,0.586,0.414,0.416,0.414,0.041,0.041,0.4,0.264,0.137,0.333,83.288,0.003,0.141,0.626,0.054,-0.141,-0.043,0.792,1.356,0.635,0.531,0.458,1.13,-2.897,-2.952,2.84,3.891,5.285,43.557,7.256,0.828,15.366,12.051,1.033,1.764,2.587,0.0,0.0,0.0,-0.042,2.309,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2493,18.4,2136528.0,0.004915,142859.0,18.25,18.65,18.3,-0.003859,-0.000273,-0.004641,2628605.5999999996,2501075.22,19.465458140039466,39312115.199999996,0.03877493677999445,0.023533810116007883,-0.05469255878264609,0.0029912759861931977,0.015545396498548188,0.003288,0.024591000000000023,-0.008050999999999971,0.062259999999999996,0.003288,18.47,0.9962100703844071,0.12979299207576395,0.12,1.378421052631579,3.194736842105263
2042,LPX,2015-12-31,-128.39,0.559,335.249,-20.466,-20.466,-21.188,-20.701,1.366,-107.65,0.193,-0.065,0.005,-0.049,0.088,-0.075,-0.011,0.004,-0.098,-0.049,0.262,-0.11,-0.045,-0.11,-0.055,-0.05,0.072,0.586,0.414,0.416,0.414,0.041,0.041,0.4,0.264,0.137,0.333,83.288,0.003,0.141,0.626,0.054,-0.141,-0.043,0.792,1.356,0.635,0.531,0.458,1.13,-2.897,-2.952,2.84,3.891,5.285,43.557,7.256,0.828,15.366,12.051,1.033,1.764,2.587,0.0,0.0,0.0,-0.042,2.26,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2493,18.01,1259234.0,-0.011526,142859.0,17.78,18.2,18.13,-0.008181,-0.002015,-0.009412,2572890.5900000003,2564319.05,14.22256446599342,22678804.340000004,0.0349044936100042,0.015135973522843177,0.38756000624058795,0.15020275843720457,0.0191078658662948,-0.019376,0.10254300000000002,0.07724100000000002,-0.061274,-0.019376,18.7,0.963101604278075,-0.5926554603049868,0.23,1.26,3.2122727272727274
2043,LPX,2016-01-31,-112.06,0.559,335.249,-17.864,-17.864,-18.494,-18.069,1.193,-93.964,0.193,-0.065,0.005,-0.049,0.088,-0.075,-0.011,0.004,-0.098,-0.049,0.262,-0.11,-0.045,-0.11,-0.055,-0.05,0.072,0.586,0.414,0.416,0.414,0.041,0.041,0.4,0.264,0.137,0.333,83.288,0.003,0.141,0.626,0.054,-0.141,-0.043,0.792,1.356,0.635,0.531,0.458,1.13,-2.897,-2.952,2.84,3.891,5.285,43.557,7.256,0.828,15.366,12.051,1.033,1.764,2.587,0.0,0.0,0.0,-0.042,1.973,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2493,15.72,3496969.0,0.031496,142859.0,15.15,16.295,15.26,0.024547,0.022985,0.02476,2245743.48,2654320.2199999997,15.382663211599995,54972352.68,0.03023411371237446,0.02267450273922345,0.49737424540225483,0.2473811399894624,0.02071332410710307,0.005277,-0.07957099999999998,-0.09386599999999996,-0.03409,0.005277,18.7,0.8406417112299466,1.8916652734138286,0.26,1.1857894736842105,3.3626315789473686
2044,LPX,2016-02-29,-93.237,0.434,58.404,-26.483,-26.483,-26.483,-25.629,1.202,77.91,0.193,-0.045,0.03,-0.024,0.111,-0.047,0.008,0.025,-0.073,-0.025,0.262,-0.081,-0.026,-0.081,-0.028,-0.025,0.096,0.575,0.425,0.426,0.425,0.044,0.044,0.375,0.289,0.125,0.346,13.226,0.003,0.123,0.648,0.399,0.204,0.025,-2.897,1.266,0.673,0.533,0.448,1.14,-1.598,-1.356,3.04,3.826,5.378,52.124,7.449,0.836,18.481,21.851,1.07,1.861,3.023,0.0,0.008,0.0,-0.051,2.038,-0.239,0.0,LOUISIANA PACIFIC CORP,11,1,2493,15.89,1478796.0,-0.003762,143170.0,15.75,16.14,15.92,-0.005893,0.001118,-0.008121,2274971.3000000003,2177171.16,22.848878817593743,23498068.44,0.0371005965514424,0.029548031577995338,0.2033454703949334,0.041349380330136735,0.009846122339687161,-0.008085,0.12983400000000003,0.08310600000000003,-0.207962,-0.008085,18.7,0.8497326203208557,-1.0774451016278888,0.31,1.046,3.559
2045,LPX,2016-03-31,-100.58,0.434,58.404,-28.533,-28.533,-28.533,-27.613,1.297,84.046,0.193,-0.045,0.03,-0.024,0.111,-0.047,0.008,0.025,-0.073,-0.025,0.262,-0.081,-0.026,-0.081,-0.028,-0.025,0.096,0.575,0.425,0.426,0.425,0.044,0.044,0.375,0.289,0.125,0.346,13.226,0.003,0.123,0.648,0.399,0.204,0.025,-2.897,1.266,0.673,0.533,0.448,1.14,-1.598,-1.356,3.04,3.826,5.378,52.124,7.449,0.836,18.481,21.851,1.07,1.861,3.023,0.0,0.008,0.0,-0.051,2.198,-0.258,0.0,LOUISIANA PACIFIC CORP,11,1,2493,17.12,1854659.0,0.012419,143349.0,16.76,17.225,16.86,-0.000869,0.001595,-0.00204,2454134.8800000004,2365168.4,20.590333863753635,31751762.080000002,0.03510933169079152,0.02612206987139014,0.1436037084236607,0.020622025073027756,0.01563071843589292,0.006548,0.042044000000000026,-0.051277999999999976,0.133843,0.006548,18.7,0.9155080213903745,-0.4062141144675085,0.29,1.014090909090909,3.244545454545454
2046,LPX,2016-04-30,-99.874,0.434,58.404,-28.333,-28.333,-28.333,-27.419,1.288,83.457,0.193,-0.045,0.03,-0.024,0.111,-0.047,0.008,0.025,-0.073,-0.025,0.262,-0.081,-0.026,-0.081,-0.028,-0.025,0.096,0.575,0.425,0.426,0.425,0.044,0.044,0.375,0.289,0.125,0.346,13.226,0.003,0.123,0.648,0.399,0.204,0.025,-2.897,1.266,0.673,0.533,0.448,1.14,-1.598,-1.356,3.04,3.826,5.378,52.124,7.449,0.836,18.481,21.851,1.07,1.861,3.023,0.0,0.008,0.0,-0.051,2.183,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2493,17.0,2621873.0,0.024714,143349.0,16.5,17.05,16.56,-0.004465,-0.003775,-0.005063,2436933.0,2454134.8800000004,17.790586554884054,44571841.0,0.027365013976754442,0.016190470997342492,-0.07048098689186895,0.004967569513251803,0.020381891244898635,-0.029257,-0.07292499999999996,-0.02655199999999999,0.11624599999999999,-0.029257,18.7,0.9090909090909092,0.9735901276581843,0.23,1.0371428571428571,2.98
2047,LPX,2016-05-31,-113.73,0.463,31.726,-63.034,-63.034,-63.034,-58.968,1.365,38.473,0.193,-0.021,0.051,-0.002,0.132,-0.017,0.032,0.044,-0.036,-0.003,0.262,-0.04,-0.004,-0.04,-0.003,-0.003,0.115,0.58,0.42,0.422,0.42,0.045,0.045,0.377,0.281,0.148,0.341,7.651,0.003,0.134,0.642,0.628,0.435,0.025,-0.608,1.308,0.659,0.531,0.462,1.13,-0.223,-0.134,2.813,3.77,5.246,43.907,7.204,0.871,15.801,12.136,1.076,1.856,2.887,0.0,0.008,0.0,-0.049,2.31,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2493,18.28,1149116.0,0.007163,143748.0,18.1,18.38,18.21,-0.000348,0.00328,-0.001,2627713.44,2436933.0,15.852398075778037,21005840.48,0.03278688524590168,0.01485188225630886,0.12140273426857646,0.01473862388788659,0.019221089913432802,0.006656,0.006774000000000029,-0.01992499999999999,0.015482000000000013,0.006656,18.7,0.9775401069518718,-1.0502031623094406,0.27,0.99,2.8704761904761904
2048,LPX,2016-06-30,-107.94,0.463,31.726,-59.828,-59.828,-59.828,-55.968,1.295,36.516,0.193,-0.021,0.051,-0.002,0.132,-0.017,0.032,0.044,-0.036,-0.003,0.262,-0.04,-0.004,-0.04,-0.003,-0.003,0.115,0.58,0.42,0.422,0.42,0.045,0.045,0.377,0.281,0.148,0.341,7.651,0.003,0.134,0.642,0.628,0.435,0.025,-0.608,1.308,0.659,0.531,0.462,1.13,-0.223,-0.134,2.813,3.77,5.246,43.907,7.204,0.871,15.801,12.136,1.076,1.856,2.887,0.0,0.008,0.0,-0.049,2.193,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2493,17.35,2432422.0,0.039545,143748.0,16.65,17.35,16.76,0.013181,0.009829,0.013565,2494027.8000000003,2627713.44,14.950819751487057,42202521.7,0.012054794520547883,0.024033557793657002,0.09008995039349653,0.008116199161902666,0.011116387626599864,0.029611,-0.031766999999999976,-0.007613999999999982,-0.06215,0.029611,18.7,0.9278074866310162,0.8574532581591325,0.27,0.9127272727272728,2.880909090909091
2049,LPX,2016-07-31,-125.67,0.463,31.726,-69.655,-69.655,-69.655,-65.161,1.508,42.514,0.193,-0.021,0.051,-0.002,0.132,-0.017,0.032,0.044,-0.036,-0.003,0.262,-0.04,-0.004,-0.04,-0.003,-0.003,0.115,0.58,0.42,0.422,0.42,0.045,0.045,0.377,0.281,0.148,0.341,7.651,0.003,0.134,0.642,0.628,0.435,0.025,-0.608,1.308,0.659,0.531,0.462,1.13,-0.223,-0.134,2.813,3.77,5.246,43.907,7.204,0.871,15.801,12.136,1.076,1.856,2.887,0.0,0.008,0.0,-0.049,2.553,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2493,20.2,1822024.0,-0.013672,143748.0,20.17,20.585,20.44,0.00263,0.003096,0.001631,2903709.6,2399154.12,16.862197664900325,36804884.8,0.017827466384650353,0.0188354959206365,0.36185758720724076,0.13094091341944586,0.03627543990788592,-0.001463,0.07049000000000002,0.06099900000000001,0.050988,-0.001463,20.51,0.9848854217454899,-0.11067893410144147,0.3,0.8314999999999999,2.7145
2050,LPX,2016-08-31,-152.87,0.473,17.491,278.286,278.286,278.286,389.6,1.374,20.377,0.0,0.005,0.089,0.036,0.171,0.016,0.058,0.081,0.009,0.041,0.262,0.01,0.024,0.01,0.047,0.043,0.155,0.582,0.418,0.419,0.418,0.048,0.048,0.375,0.283,0.156,0.339,4.186,0.003,0.139,0.639,1.103,0.834,0.025,0.143,1.301,0.656,0.529,0.462,1.125,1.278,2.039,2.702,3.632,5.065,43.138,7.151,0.908,15.673,11.748,1.123,1.93,3.042,0.0,0.008,0.0,-0.057,2.343,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2493,19.48,1824399.0,-0.001026,142155.0,19.31,19.61,19.46,-0.002578,-0.00381,-0.002376,2769179.4,2886459.84,15.156643925452988,35539292.52,0.01437422552664184,0.013922565698496293,0.0405572303039231,0.0016448889299254584,0.01634635085611732,0.005155,0.018284000000000036,0.0076110000000000205,0.019017999999999993,0.005155,20.51,0.9497805948317893,-0.2947783110167487,0.3,0.8191304347826087,2.6839130434782605
2051,LPX,2016-09-30,-147.77,0.473,17.491,269.0,269.0,269.0,376.6,1.329,19.697,0.0,0.005,0.089,0.036,0.171,0.016,0.058,0.081,0.009,0.041,0.262,0.01,0.024,0.01,0.047,0.043,0.155,0.582,0.418,0.419,0.418,0.048,0.048,0.375,0.283,0.156,0.339,4.186,0.003,0.139,0.639,1.103,0.834,0.025,0.143,1.301,0.656,0.529,0.462,1.125,1.278,2.039,2.702,3.632,5.065,43.138,7.151,0.908,15.673,11.748,1.123,1.93,3.042,0.0,0.008,0.0,-0.057,2.265,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2493,18.83,1570536.0,0.006414,142155.0,18.62,18.92,18.85,0.00783,0.007534,0.007968,2676778.65,2769179.4,10.94384025823679,29573192.88,0.015416238437821207,0.01688359149744597,-0.03030464405918733,0.0009183714515540379,0.01591023509071414,-0.021444,-0.012491999999999975,0.035142000000000014,-0.046941000000000004,-0.021444,20.51,0.9180887372013651,0.45678725657600494,0.29,0.8595238095238096,2.680952380952381
2052,LPX,2016-10-31,-144.07,0.473,17.491,262.143,262.143,262.143,367.0,1.295,19.204,0.0,0.005,0.089,0.036,0.171,0.016,0.058,0.081,0.009,0.041,0.262,0.01,0.024,0.01,0.047,0.043,0.155,0.582,0.418,0.419,0.418,0.048,0.048,0.375,0.283,0.156,0.339,4.186,0.003,0.139,0.639,1.103,0.834,0.025,0.143,1.301,0.656,0.529,0.462,1.125,1.278,2.039,2.702,3.632,5.065,43.138,7.151,0.908,15.673,11.748,1.123,1.93,3.042,0.0,0.008,0.0,-0.057,2.208,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2493,18.35,3067931.0,0.048571,142225.0,17.08,18.43,17.19,0.00043,-0.001156,-0.000122,2609828.75,2676778.65,13.525798257543634,56296533.85,0.01598295151838043,0.01960525242485043,0.017031583940025005,0.0002900748515061177,0.019228440103077525,-0.012415,-0.05273299999999997,0.006595000000000011,-0.04465999999999999,-0.012415,20.51,0.894685519258898,1.4926359738201649,0.33,0.9215,2.612
2053,LPX,2016-11-30,-381.5,0.457,12.069,25.447,25.787,28.029,28.029,1.282,10.157,0.0,0.047,0.129,0.077,0.21,0.055,0.098,0.124,0.088,0.092,0.262,0.096,0.072,0.096,0.106,0.096,0.198,0.621,0.379,0.446,0.379,0.055,0.047,0.41,0.238,0.241,0.339,2.796,0.15,0.238,0.547,0.97,0.952,0.025,0.537,1.318,0.561,0.527,0.461,1.113,3.76,4.576,1.728,2.614,3.432,57.732,7.291,0.944,9.112,11.246,1.239,1.994,3.101,0.0,0.008,0.0,-0.075,2.219,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2493,19.34,1229317.0,-0.015776,142225.0,19.33,19.84,19.8,-0.001561,-0.000985,-0.002653,2750631.5,2609828.75,14.49596338457073,23774990.78,0.07603491974091814,0.018066309594322056,-0.3398355424747239,0.11548819592908989,0.03774265498597956,-0.00355,0.09200800000000003,0.10509000000000002,-0.043584,-0.00355,20.51,0.9429546562652364,-0.6038799942066136,0.45,1.1625,2.566
2054,LPX,2016-12-31,-373.41,0.457,12.069,24.908,25.24,27.435,27.435,1.254,9.942,0.0,0.047,0.129,0.077,0.21,0.055,0.098,0.124,0.088,0.092,0.262,0.096,0.072,0.096,0.106,0.096,0.198,0.621,0.379,0.446,0.379,0.055,0.047,0.41,0.238,0.241,0.339,2.796,0.15,0.238,0.547,0.97,0.952,0.025,0.537,1.318,0.561,0.527,0.461,1.113,3.76,4.576,1.728,2.614,3.432,57.732,7.291,0.944,9.112,11.246,1.239,1.994,3.101,0.0,0.008,0.0,-0.075,2.172,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2493,18.93,1060812.0,-0.00316,142225.0,18.77,19.05,19.01,-0.004036,-0.001826,-0.004637,2692319.25,2750631.5,10.172931924905244,20081171.16,0.026040336992596454,0.016717025186365465,-0.10744812635758463,0.011545099857755474,0.016379185830247358,-0.006279,-0.08738099999999997,-0.04469199999999999,0.16713,-0.006279,20.86,0.9074784276126558,-0.25927131867255643,0.51,1.2952380952380953,2.335238095238095
2055,LPX,2017-01-31,-377.36,0.457,12.069,25.171,25.507,27.725,27.725,1.268,10.047,0.0,0.047,0.129,0.077,0.21,0.055,0.098,0.124,0.088,0.092,0.262,0.096,0.072,0.096,0.106,0.096,0.198,0.621,0.379,0.446,0.379,0.055,0.047,0.41,0.238,0.241,0.339,2.796,0.15,0.238,0.547,0.97,0.952,0.025,0.537,1.318,0.561,0.527,0.461,1.113,3.76,4.576,1.728,2.614,3.432,57.732,7.291,0.944,9.112,11.246,1.239,1.994,3.101,0.0,0.008,0.0,-0.075,2.195,-0.256,0.0,LOUISIANA PACIFIC CORP,11,1,2421,19.13,833229.0,0.009499,142225.0,18.76,19.19,18.93,0.000839,0.003957,-0.00089,2720764.25,2700852.75,8.719234693561136,15939670.77,0.02049934296977664,0.017156026272436304,-0.013531224164783891,0.00018309402739763152,0.02037385419965457,-0.028703,-0.03485999999999997,-0.03517999999999999,-0.04010199999999999,-0.028703,20.86,0.9170661553211888,-0.6686536670309933,0.51,1.226,2.228
2056,LPX,2017-02-28,84.905,0.448,9.542,20.867,21.243,22.893,22.893,1.524,9.942,0.0,0.067,0.146,0.095,0.228,0.076,0.118,0.155,0.128,0.127,0.116,0.136,0.099,0.136,0.13,0.117,0.251,0.762,0.238,0.24,0.238,0.06,0.06,0.789,0.231,0.107,0.186,1.157,0.007,0.274,0.448,1.424,1.496,0.41,0.635,0.892,0.306,0.411,0.281,0.699,5.421,6.265,2.882,3.417,4.443,47.817,7.551,1.062,21.821,21.321,1.422,1.868,2.835,0.0,0.009,0.0,-0.091,2.782,-0.2475,0.0,LOUISIANA PACIFIC CORP,11,1,2421,23.58,2007312.0,-0.018727,144317.0,23.51,24.04,23.94,-0.004647,-0.009037,-0.002578,3402994.86,2774809.75,17.768329162026333,47332416.95999999,0.02262615990847847,0.026835593734716126,0.12295430362585591,0.015117760780119163,0.011151028284711264,0.027362,0.05041600000000003,0.071326,0.154477,0.027362,24.68,0.9554294975688816,-0.12879449550540906,0.52,1.2178947368421054,2.2221052631578946
2057,LPX,2017-03-31,89.37,0.448,9.542,21.965,22.36,24.097,24.097,1.604,10.464,0.0,0.067,0.146,0.095,0.228,0.076,0.118,0.155,0.128,0.127,0.116,0.136,0.099,0.136,0.13,0.117,0.251,0.762,0.238,0.24,0.238,0.06,0.06,0.789,0.231,0.107,0.186,1.157,0.007,0.274,0.448,1.424,1.496,0.41,0.635,0.892,0.306,0.411,0.281,0.699,5.421,6.265,2.882,3.417,4.443,47.817,7.551,1.062,21.821,21.321,1.422,1.868,2.835,0.0,0.009,0.0,-0.091,2.928,-0.239,0.0,LOUISIANA PACIFIC CORP,11,1,2421,24.82,1521378.0,0.014718,144317.0,24.43,24.96,24.48,-0.001095,0.002222,-0.002255,3581947.94,3423199.2399999998,8.188220151626348,37760601.96,0.010484378276368212,0.012154429668037148,0.006355565559544644,4.039321358167002e-05,0.020373588642903888,0.006584,0.0068500000000000245,-0.021133999999999997,0.15298,0.006584,24.82,1.0,0.5460695417607967,0.74,1.168695652173913,2.2
2058,LPX,2017-04-30,92.683,0.448,9.542,22.779,23.189,24.99,24.99,1.663,10.852,0.0,0.067,0.146,0.095,0.228,0.076,0.118,0.155,0.128,0.127,0.116,0.136,0.099,0.136,0.13,0.117,0.251,0.762,0.238,0.24,0.238,0.06,0.06,0.789,0.231,0.107,0.186,1.157,0.007,0.274,0.448,1.424,1.496,0.41,0.635,0.892,0.306,0.411,0.281,0.699,5.421,6.265,2.882,3.417,4.443,47.817,7.551,1.062,21.821,21.321,1.422,1.868,2.835,0.0,0.009,0.0,-0.091,3.036,0.003500000000000003,0.0,LOUISIANA PACIFIC CORP,11,1,2421,25.74,1913334.0,-0.02315,144317.0,25.7,26.6,26.47,-0.002611,-0.004225,-0.001913,3714719.5799999996,3506903.1,12.63941253466627,49249217.16,0.01541782300339192,0.015377920135187627,0.04414993990243998,0.0019492171933890622,0.015960124430042407,-0.014216,0.011742000000000027,0.007251000000000004,0.09834899999999999,-0.014216,26.73,0.9629629629629629,-0.359751748344605,0.8,1.0563157894736843,2.272105263157895
2059,LPX,2017-05-31,120.898,0.357,8.912,15.472,15.69,16.627,16.627,1.378,8.763,0.0,0.083,0.166,0.117,0.247,0.097,0.133,0.174,0.163,0.152,0.116,0.174,0.129,0.174,0.166,0.14,0.262,0.715,0.285,0.356,0.285,0.066,0.053,0.59,0.216,0.217,0.265,1.499,0.199,0.309,0.452,1.221,1.155,0.41,0.661,1.123,0.379,0.468,0.39,0.881,7.29,8.823,1.912,2.714,3.462,52.112,7.391,1.061,9.781,10.611,1.428,1.997,2.982,0.0,0.009,0.0,-0.078,2.514,0.003500000000000003,0.0,LOUISIANA PACIFIC CORP,11,1,2421,22.28,1275076.0,-0.007572,144747.0,22.07,22.62,22.54,-0.000326,-0.00071,-0.00046,3224963.16,3759457.85,11.116970230162309,28408693.28,0.02210587550901688,0.013327176714083878,0.13625105048023517,0.018564348756967594,0.020099739289304204,-0.005757,-0.04343999999999998,-0.01758499999999999,-0.09108899999999999,-0.005757,26.73,0.8335203890759446,-0.8654122770301568,0.89,1.0018181818181817,2.245909090909091
